CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Departamento,Municipio,IdParametro,Frecuencia,Fecha,Valor
23195502,AEROPUERTO PALONEGRO AUT [23195502],7.1214722220,-73.18452778,1189,Santander,Lebrija,PRECIPITACION,Diaria,07/03/2024,37.2
23195502,AEROPUERTO PALONEGRO AUT [23195502],7.1214722220,-73.18452778,1189,Santander,Lebrija,PRECIPITACION,Diaria,08/03/2024,0
23195502,AEROPUERTO PALONEGRO AUT [23195502],7.1214722220,-73.18452778,1189,Santander,Lebrija,PRECIPITACION,Diaria,09/03/2024,0
23195502,AEROPUERTO PALONEGRO AUT [23195502],7.1214722220,-73.18452778,1189,Santander,Lebrija,PRECIPITACION,Diaria,10/03/2024,1.2
23195502,AEROPUERTO PALONEGRO AUT [23195502],7.1214722220,-73.18452778,1189,Santander,Lebrija,PRECIPITACION,Diaria,11/03/2024,0
23195502,AEROPUERTO PALONEGRO AUT [23195502],7.1214722220,-73.18452778,1189,Santander,Lebrija,PRECIPITACION,Diaria,12/03/2024,0
23195502,AEROPUERTO PALONEGRO AUT [23195502],7.1214722220,-73.18452778,1189,Santander,Lebrija,PRECIPITACION,Diaria,13/03/2024,0
23195502,AEROPUERTO PALONEGRO AUT [23195502],7.1214722220,-73.18452778,1189,Santander,Lebrija,PRECIPITACION,Diaria,14/03/2024,0
23195502,AEROPUERTO PALONEGRO AUT [23195502],7.1214722220,-73.18452778,1189,Santander,Lebrija,PRECIPITACION,Diaria,15/03/2024,0
23195502,AEROPUERTO PALONEGRO AUT [23195502],7.1214722220,-73.18452778,1189,Santander,Lebrija,PRECIPITACION,Diaria,16/03/2024,0.5
23195502,AEROPUERTO PALONEGRO AUT [23195502],7.1214722220,-73.18452778,1189,Santander,Lebrija,PRECIPITACION,Diaria,17/03/2024,0
23195502,AEROPUERTO PALONEGRO AUT [23195502],7.1214722220,-73.18452778,1189,Santander,Lebrija,PRECIPITACION,Diaria,18/03/2024,0
23195502,AEROPUERTO PALONEGRO AUT [23195502],7.1214722220,-73.18452778,1189,Santander,Lebrija,PRECIPITACION,Diaria,19/03/2024,0
23195502,AEROPUERTO PALONEGRO AUT [23195502],7.1214722220,-73.18452778,1189,Santander,Lebrija,PRECIPITACION,Diaria,20/03/2024,23.6
23195502,AEROPUERTO PALONEGRO AUT [23195502],7.1214722220,-73.18452778,1189,Santander,Lebrija,PRECIPITACION,Diaria,21/03/2024,0
23195502,AEROPUERTO PALONEGRO AUT [23195502],7.1214722220,-73.18452778,1189,Santander,Lebrija,PRECIPITACION,Diaria,22/03/2024,11.2
