CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Departamento,Municipio,IdParametro,Frecuencia,Fecha,Valor
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,17/02/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,18/02/2022,20
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,19/02/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,20/02/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,21/02/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,22/02/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,23/02/2022,20.7
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,24/02/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,25/02/2022,40
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,26/02/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,27/02/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,28/02/2022,0.4
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,01/03/2022,20.8
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,02/03/2022,10.5
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,03/03/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,04/03/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,05/03/2022,6
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,06/03/2022,17.6
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,07/03/2022,6.1
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,08/03/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,09/03/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,10/03/2022,10.9
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,11/03/2022,1.6
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,12/03/2022,7.8
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,13/03/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,14/03/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,15/03/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,16/03/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,17/03/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,18/03/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,19/03/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,20/03/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,21/03/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,22/03/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,23/03/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,24/03/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,25/03/2022,2
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,26/03/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,27/03/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,28/03/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,29/03/2022,3.5
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,30/03/2022,3.3
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,31/03/2022,4.6
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,01/04/2022,5
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,02/04/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,03/04/2022,0
